word,pos_primary,has_hanja,is_bound_morpheme,syllable_count,level
봄,명사,False,False,1,초급
봉사,명사,True,False,2,고급
봉사하다,동사,True,False,4,고급
봉지,명사,True,False,2,중급
봉투,명사,True,False,2,중급
뵈다,동사,False,False,2,중급
뵙다,동사,False,False,2,중급
부,명사,True,False,1,고급
부,의존명사,True,False,1,중급
부근,명사,True,False,2,중급
부끄러움,명사,False,False,4,중급
부끄럽다,형용사,False,False,4,중급
부담,명사,True,False,2,고급
부담하다,동사,True,False,4,고급
부대,명사,True,False,2,고급
부동산,명사,True,False,3,중급
부드럽다,형용사,False,False,4,중급
부딪치다,동사,False,False,4,중급
부딪히다,동사,False,False,4,고급
부러워하다,동사,False,False,5,중급
부러지다,동사,False,False,4,고급
부럽다,형용사,False,False,3,중급
부르다,동사,False,False,3,초급
부르다,형용사,False,False,3,중급
부모,명사,True,False,2,초급
부모님,명사,True,False,3,초급
부문,명사,True,False,2,고급
부부,명사,True,False,2,초급
부분,명사,True,False,2,중급
부분적,명사,True,False,3,고급
부산,고유 명사,True,False,2,초급
부상,명사,True,False,2,고급
부서,명사,True,False,2,고급
부서지다,동사,False,False,4,고급
부엌,명사,False,False,2,초급
부위,명사,True,False,2,고급
부인,명사,True,False,2,초급
부인,명사,True,False,2,고급
부자,명사,True,False,2,중급
부작용,명사,True,False,3,중급
부잣집,명사,True,False,3,중급
부장,명사,True,False,2,중급
부재,명사,True,False,2,고급
부정,명사,True,False,2,고급
부정적,명사,True,False,3,고급
부정하다,동사,True,False,4,고급
부족,명사,True,False,2,중급
부족하다,형용사,True,False,4,중급
부지런하다,형용사,False,False,5,중급
부지런히,부사,False,False,4,고급
부채,명사,False,False,2,고급
부처,명사,True,False,2,중급
부치다,동사,False,False,3,중급
부친,명사,True,False,2,고급
부탁,명사,True,False,2,중급
부탁하다,동사,True,False,4,중급
부품,명사,True,False,2,고급
부피,명사,False,False,2,고급
부회장,명사,True,False,3,고급
북,명사,True,False,1,중급
북부,명사,True,False,2,고급
북쪽,명사,True,False,2,초급
북한,고유 명사,True,False,2,중급
분,의존명사,False,False,1,초급
분노,명사,True,False,2,고급
분량,명사,True,False,2,고급
분리,명사,True,False,2,고급
분리되다,동사,True,False,4,고급
분리하다,동사,True,False,4,고급
분명,부사,True,False,2,중급
분명하다,형용사,True,False,4,고급
분명해지다,동사,True,False,5,고급
분명히,부사,True,False,3,중급
분석,명사,True,False,2,고급
분석하다,동사,True,False,4,중급
분야,명사,True,False,2,고급
분위기,명사,True,False,3,중급
분주하다,형용사,True,False,4,고급
분포하다,동사,True,False,4,고급
분필,명사,True,False,2,고급
분홍색,명사,True,False,3,고급
불,명사,False,False,1,초급
불가능하다,형용사,True,False,5,중급
불가피하다,형용사,True,False,5,고급
불고기,명사,False,False,3,초급
불과,부사,True,False,2,고급
불과하다,형용사,True,False,4,고급
불교,명사,True,False,2,중급
불구하다,동사,True,False,4,고급
불꽃,명사,False,False,2,중급
불다,동사,False,False,2,초급
불러일으키다,동사,False,False,6,고급
불리다,동사,False,False,3,중급
불리다,동사,False,False,3,고급
불리하다,형용사,True,False,4,고급
불만,명사,True,False,2,중급
불법,명사,True,False,2,고급
불빛,명사,False,False,2,중급
불쌍하다,형용사,False,False,4,중급
불안,명사,True,False,2,중급
불안하다,형용사,True,False,4,중급
불어오다,동사,False,False,4,고급
불완전하다,형용사,True,False,5,고급
불이익,명사,True,False,3,고급
불편,명사,True,False,2,고급
불편하다,형용사,True,False,4,중급
불평,명사,True,False,2,고급
불평등하다,형용사,True,False,5,고급
불필요하다,형용사,True,False,5,고급
불행,명사,True,False,2,고급
불행하다,형용사,True,False,4,중급
불확실하다,형용사,True,False,5,고급
붉다,형용사,False,False,2,중급
붐비다,동사,False,False,3,고급
붓다,동사,False,False,2,고급
붓다,동사,False,False,2,중급
붙다,동사,False,False,2,중급
붙들다,동사,False,False,3,고급
붙이다,동사,False,False,3,중급
붙잡다,동사,False,False,3,고급
붙잡히다,동사,False,False,4,고급
브랜드,명사,False,False,3,고급
블라우스,명사,False,False,4,중급
비,명사,False,False,1,초급
비,명사,True,False,1,고급
비교,명사,True,False,2,중급
비교적,부사,True,False,3,중급
비교하다,동사,True,False,4,중급
비극,명사,True,False,2,고급
비기다,동사,False,False,3,고급
비난,명사,True,False,2,고급
비누,명사,False,False,2,초급
비닐,명사,False,False,2,중급
비닐봉지,명사,True,False,4,중급
비다,동사,False,False,2,고급
비둘기,명사,False,False,3,고급
비디오,명사,False,False,3,초급
비로소,부사,False,False,3,고급
비롯되다,동사,False,False,4,고급
비롯하다,동사,False,False,4,고급
비만,명사,True,False,2,고급
비명,명사,True,False,2,고급
비밀,명사,True,False,2,중급
비바람,명사,False,False,3,고급
비비다,동사,False,False,3,고급
비빔밥,명사,False,False,3,초급
비상,명사,True,False,2,고급
비서,명사,True,False,2,중급
비슷하다,형용사,False,False,4,초급
비싸다,형용사,False,False,3,초급
비용,명사,True,False,2,중급
비우다,동사,False,False,3,고급
비웃다,동사,False,False,3,고급
비율,명사,True,False,2,고급
비중,명사,True,False,2,고급
비추다,동사,False,False,3,고급
비치다,동사,False,False,3,고급
비키다,동사,False,False,3,중급
비타민,명사,False,False,3,중급
비판,명사,True,False,2,고급
비판적,명사,True,False,3,고급
비판하다,동사,True,False,4,중급
비하다,동사,True,False,3,고급
비행,명사,True,False,2,고급
비행기,명사,True,False,3,초급
비행장,명사,True,False,3,고급
빌다,동사,False,False,2,중급
빌딩,명사,False,False,2,중급
빌리다,동사,False,False,3,중급
빗,명사,False,False,1,중급
빗물,명사,False,False,2,중급
빗방울,명사,False,False,3,고급
빗줄기,명사,False,False,3,고급
빚,명사,False,False,1,고급
빛,명사,False,False,1,중급
빛깔,명사,False,False,2,고급
빛나다,동사,False,False,3,고급
빠뜨리다,동사,False,False,4,고급
빠르다,형용사,False,False,3,초급
빠져나가다,동사,False,False,5,고급
빠져나오다,동사,False,False,5,고급
빠지다,동사,False,False,3,중급
빨간색,명사,True,False,3,초급
빨갛다,형용사,False,False,3,중급
빨다,동사,False,False,2,고급
빨다,동사,False,False,2,중급
빨래,명사,False,False,2,중급
빨리,부사,False,False,2,초급
빵,명사,False,False,1,초급
빼놓다,동사,False,False,3,고급
빼다,동사,False,False,2,중급
빼앗기다,동사,False,False,4,고급
빼앗다,동사,False,False,3,고급
뺏다,동사,False,False,2,고급
뺨,명사,False,False,1,중급
뻔하다,보조 용언,False,False,3,고급
뻗다,동사,False,False,2,중급
뼈,명사,False,False,1,중급
뽑다,동사,False,False,2,중급
뽑히다,동사,False,False,3,고급
뿌리,명사,False,False,2,중급
뿌리다,동사,False,False,3,중급
뿌리치다,동사,False,False,4,고급
뿐,의존명사,False,False,1,중급
사,수사,True,False,1,초급
사건,명사,True,False,2,고급
사계절,명사,True,False,3,중급
사고,명사,True,False,2,중급
사고,명사,True,False,2,고급
사과,명사,True,False,2,초급
사과,명사,True,False,2,고급
사과하다,동사,True,False,4,중급
사귀다,동사,False,False,3,고급
사기,명사,True,False,2,고급
사나이,명사,False,False,3,고급
사냥,명사,False,False,2,고급
사다,동사,False,False,2,초급
사들이다,동사,False,False,4,고급
사라지다,동사,False,False,4,중급
사람,명사,False,False,2,초급
사랑,명사,False,False,2,초급
사랑스럽다,형용사,False,False,5,중급
사랑하다,동사,False,False,4,초급
사례,명사,True,False,2,고급
사립,명사,True,False,2,고급
사망,명사,True,False,2,고급
사망하다,동사,True,False,4,고급
사모님,명사,True,False,3,중급
사무,명사,True,False,2,중급
사무소,명사,True,False,3,고급
사무실,명사,True,False,3,초급
사무직,명사,True,False,3,고급
사물,명사,True,False,2,중급
사방,명사,True,False,2,고급
사상,명사,True,False,2,고급
사생활,명사,True,False,3,고급
사설,명사,True,False,2,고급
사소하다,형용사,True,False,4,고급
사슴,명사,False,False,2,고급
사실,명사,True,False,2,중급
사실상,부사,True,False,3,고급
사십,수사,True,False,2,초급
사업,명사,True,False,2,중급
사업가,명사,True,False,3,고급
사업자,명사,True,False,3,고급
사용,명사,True,False,2,중급
사용되다,동사,True,False,4,중급
사용자,명사,True,False,3,중급
사용하다,동사,True,False,4,초급
사원,명사,True,False,2,중급
사월,명사,True,False,2,초급
사위,명사,False,False,2,중급
사이,명사,False,False,2,초급
사이사이,명사,False,False,4,고급
사이좋다,형용사,False,False,4,중급
사자,명사,True,False,2,중급
사장,명사,True,False,2,초급
사전,명사,True,False,2,고급
사전,명사,True,False,2,초급
사정,명사,True,False,2,고급
사진,명사,True,False,2,초급
사진기,명사,True,False,3,중급
사촌,명사,True,False,2,중급
사춘기,명사,True,False,3,고급
사탕,명사,True,False,2,초급
사투리,명사,False,False,3,고급
사표,명사,True,False,2,고급
사회,명사,True,False,2,중급
사회생활,명사,True,False,4,고급
사회자,명사,True,False,3,고급
사회적,명사,True,False,3,중급
사회주의,명사,True,False,4,고급
사회학,명사,True,False,3,고급
사흘,명사,False,False,2,중급
산,명사,True,False,1,초급
산길,명사,True,False,2,고급
산부인과,명사,True,False,4,고급
산소,명사,True,False,2,중급
산속,명사,True,False,2,중급
산업,명사,True,False,2,고급
산책,명사,True,False,2,초급
살,명사,False,False,1,중급
살,의존명사,False,False,1,초급
살다,동사,False,False,2,초급
살리다,동사,False,False,3,중급
살림,명사,False,False,2,고급
살아가다,동사,False,False,4,고급
살아나다,동사,False,False,4,고급
살아남다,동사,False,False,4,고급
살아오다,동사,False,False,4,고급
살인,명사,True,False,2,고급
살짝,부사,False,False,2,중급
살펴보다,동사,False,False,4,중급
살피다,동사,False,False,3,고급
삶,명사,False,False,1,고급
삶다,동사,False,False,2,중급
삼,수사,True,False,1,초급
삼가다,동사,False,False,3,고급
삼계탕,명사,True,False,3,고급
삼국,명사,True,False,2,고급
삼다,동사,False,False,2,고급
삼십,수사,True,False,2,초급
삼월,명사,True,False,2,초급
삼촌,명사,True,False,2,중급
삼키다,동사,False,False,3,고급
상,명사,True,False,1,고급
상,명사,True,False,1,중급
상관,명사,True,False,2,고급
상관없다,형용사,True,False,4,고급
상관없이,부사,True,False,4,고급
상금,명사,True,False,2,고급
상담,명사,True,False,2,고급
상당,명사,True,False,2,고급
상당수,명사,True,False,3,고급
상당하다,형용사,True,False,4,고급
상당히,부사,True,False,3,고급
상대,명사,True,False,2,중급
상대방,명사,True,False,3,중급
상대성,명사,True,False,3,고급
상대적,명사,True,False,3,고급
상대편,명사,True,False,3,고급
상류,명사,True,False,2,고급
상반기,명사,True,False,3,고급
상상,명사,True,False,2,중급
상상력,명사,True,False,3,고급
상상하다,동사,True,False,4,중급
상식,명사,True,False,2,고급
상업,명사,True,False,2,고급
상인,명사,True,False,2,고급
상자,명사,True,False,2,중급
상점,명사,True,False,2,고급
상징적,명사,True,False,3,고급
상징하다,동사,True,False,4,고급
상처,명사,True,False,2,중급
상추,명사,False,False,2,중급
상쾌하다,형용사,True,False,4,고급
상태,명사,True,False,2,고급
상표,명사,True,False,2,고급
상품,명사,True,False,2,중급
상하다,동사,True,False,3,중급
상황,명사,True,False,2,고급
새,명사,False,False,1,고급
새,명사,False,False,1,초급
새기다,동사,False,False,3,고급
새끼,명사,False,False,2,중급
새다,동사,False,False,2,고급
새로,부사,False,False,2,중급
새로이,부사,False,False,3,고급
새롭다,형용사,False,False,3,고급
새벽,명사,False,False,2,중급
새소리,명사,False,False,3,중급
새우,명사,False,False,2,중급
새우다,동사,False,False,3,고급
새해,명사,False,False,2,중급
색,명사,True,False,1,초급
색깔,명사,True,False,2,초급
색다르다,형용사,True,False,4,고급
색연필,명사,True,False,3,고급
샌드위치,명사,False,False,4,초급
생,명사,True,False,1,고급
생각,명사,False,False,2,초급
생각나다,동사,False,False,4,중급
